href,dirname
http://wiki.iatistandard.org/standard/revision/1.03/changes_specification,IATI-Standard-SSOT-version-1.03/103.new/updates/decimal-upgrade-to-1-03
http://iatistandard.org/103/activities-standard/country_budget_items/,IATI-Standard-SSOT-version-1.03/103.new/updates/decimal-upgrade-to-1-03/1-03-changes
http://iatistandard.org/103/activities-standard/capital_spend/,IATI-Standard-SSOT-version-1.03/103.new/updates/decimal-upgrade-to-1-03/1-03-changes
http://iatistandard.org/103/codelists/aid-type-flag/,IATI-Standard-SSOT-version-1.03/103.new/updates/decimal-upgrade-to-1-03/1-03-changes
http://iatistandard.org/103/codelists/contact-type/,IATI-Standard-SSOT-version-1.03/103.new/updates/decimal-upgrade-to-1-03/1-03-changes
http://iatistandard.org/103/codelists/loan-repayment-period/,IATI-Standard-SSOT-version-1.03/103.new/updates/decimal-upgrade-to-1-03/1-03-changes
http://iatistandard.org/103/codelists/loan-repayment-type/,IATI-Standard-SSOT-version-1.03/103.new/updates/decimal-upgrade-to-1-03/1-03-changes
http://iatistandard.org/103/codelists/region-vocabulary/,IATI-Standard-SSOT-version-1.03/103.new/updates/decimal-upgrade-to-1-03/1-03-changes
http://iatistandard.org/downloads/1.03/iati-activities-schema.xsd,IATI-Standard-SSOT-version-1.03/103.new/schema
http://iatistandard.org/downloads/1.03/iati-organisations-schema.xsd,IATI-Standard-SSOT-version-1.03/103.new/schema
http://iatistandard.org/downloads/1.03/iati-registry-record-schema.xsd,IATI-Standard-SSOT-version-1.03/103.new/schema
http://iatistandard.org/downloads/1.03/iati-common.xsd,IATI-Standard-SSOT-version-1.03/103.new/schema
http://iatistandard.org/downloads/1.03/xml.xsd,IATI-Standard-SSOT-version-1.03/103.new/schema
http://iatistandard.org/downloads/1.03/CHANGES.txt,IATI-Standard-SSOT-version-1.03/103.new/schema
http://iatistandard.org/103/guides,IATI-Standard-SSOT-version-1.03/103.new/get-involved
http://datastore.iatistandard.org/docs/,IATI-Standard-SSOT-version-1.03/103.new/datastore
http://iatistandard.org/103/downloads/iati-activities-schema.xsd,IATI-Standard-SSOT-version-1.03/103.new/standard
http://iatistandard.org/103/downloads/iati-organisations-schema.xsd,IATI-Standard-SSOT-version-1.03/103.new/standard
http://iatistandard.org/standard/documentation/1.02/related-activity,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/related-activity
http://iatistandard.org/standard/documentation/1.0/related-activity,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/related-activity
http://iatistandard.org/codelists/budget_identifier_vocabulary,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/country-budget-items
http://iatistandard.org/codelists/budget_identifier,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/country-budget-items
http://iatistandard.org/103/activities-standard/iati-activity-identifier,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/activity-title,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/activity-description,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/planned-disbursements,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/transaction/transaction-provider,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/transaction/transaction-receiver,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/transaction/transaction-value,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/transaction/transaction-description,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/transaction/transaction-flow-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/transaction/transaction-finance-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/transaction/transaction-aid-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/activities-standard/results,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/103/old-activity-standard-matrix,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/overview
http://iatistandard.org/codelists/result_type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result
http://iatistandard.org/codelists/indicator_measure,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result
http://iatistandard.org/standard/documentation/1.02/result,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result
http://iatistandard.org/standard/documentation/1.0/result,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result
http://iatistandard.org/standard/documentation/1.02/indicator,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator
http://iatistandard.org/standard/documentation/1.0/indicator,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator
http://iatistandard.org/standard/documentation/1.02/period,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period
http://iatistandard.org/standard/documentation/1.0/period,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period
http://iatistandard.org/standard/documentation/1.02/period-start,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/period-start
http://iatistandard.org/standard/documentation/1.0/period-start,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/period-start
http://iatistandard.org/standard/documentation/1.02/period-end,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/period-end
http://iatistandard.org/standard/documentation/1.0/period-end,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/period-end
http://iatistandard.org/standard/documentation/1.02/actual,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/actual
http://iatistandard.org/standard/documentation/1.0/actual,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/actual
http://iatistandard.org/standard/documentation/1.02/comment,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/actual/comment
http://iatistandard.org/standard/documentation/1.0/comment,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/actual/comment
http://iatistandard.org/standard/documentation/1.02/target,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/target
http://iatistandard.org/standard/documentation/1.0/target,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/period/target
http://iatistandard.org/standard/documentation/1.02/title,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/title
http://iatistandard.org/standard/documentation/1.02/baseline,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/baseline
http://iatistandard.org/standard/documentation/1.0/baseline,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/baseline
http://iatistandard.org/codelists/description_type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/description
http://iatistandard.org/standard/documentation/1.02/description,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/description
http://iatistandard.org/standard/documentation/1.0/description,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/result/indicator/description
http://iatistandard.org/standard/documentation/1.02/iati-activities,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/iati-activities
http://iatistandard.org/101/activities-standard/container-elements/file-header/,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/iati-activities
http://iatistandard.org/codelists/organisation,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/other-identifier
http://iatistandard.org/codelists/organisation_identifier,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/other-identifier
http://iatistandard.org/standard/documentation/1.02/other-identifier,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/other-identifier
http://iatistandard.org/standard/documentation/1.0/other-identifier,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/other-identifier
http://iatistandard.org/standard/documentation/1.02/recipient-country,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/recipient-country
http://iatistandard.org/standard/documentation/1.0/recipient-country,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/recipient-country
http://iatistandard.org/codelists/disbursement_channel,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction
http://iatistandard.org/standard/documentation/1.02/transaction,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction
http://iatistandard.org/standard/documentation/1.0/transaction,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction
http://iatistandard.org/standard/documentation/1.02/flow-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/flow-type
http://iatistandard.org/standard/documentation/1.0/flow-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/flow-type
http://iatistandard.org/standard/documentation/1.02/transaction-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/transaction-type
http://iatistandard.org/standard/documentation/1.02/tied-status,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/tied-status
http://iatistandard.org/standard/documentation/1.02/receiver-org,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/receiver-org
http://iatistandard.org/standard/documentation/1.0/receiver-org,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/receiver-org
http://iatistandard.org/standard/documentation/1.02/transaction-date,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/transaction-date
http://iatistandard.org/standard/documentation/1.0/transaction-date,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/transaction-date
http://iatistandard.org/standard/documentation/1.02/finance-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/finance-type
http://iatistandard.org/standard/documentation/1.0/finance-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/finance-type
http://iatistandard.org/standard/documentation/1.02/provider-org,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/provider-org
http://iatistandard.org/standard/documentation/1.0/provider-org,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/provider-org
http://iatistandard.org/standard/documentation/1.02/value,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/value
http://iatistandard.org/standard/documentation/1.0/value,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/value
http://iatistandard.org/standard/documentation/1.0/disbursement-channel,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/disbursement-channel
http://iatistandard.org/standard/documentation/1.02/disbursement-channel,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/disbursement-channel
http://iatistandard.org/standard/documentation/1.02/aid-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/aid-type
http://iatistandard.org/standard/documentation/1.0/aid-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/transaction/aid-type
http://iatistandard.org/codelists/region_vocabulary,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/recipient-region
http://iatistandard.org/standard/documentation/1.02/recipient-region,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/recipient-region
http://iatistandard.org/standard/documentation/1.0/recipient-region,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/recipient-region
http://iatistandard.org/codelists/region_vocabulary/,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/recipient-region
http://iatistandard.org/standard/documentation/1.02/default-tied-status,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/default-tied-status
http://iatistandard.org/standard/documentation/1.0/default-tied-status,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/default-tied-status
http://iatistandard.org/standard/documentation/1.02/default-flow-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/default-flow-type
http://iatistandard.org/standard/documentation/1.0/default-flow-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/default-flow-type
http://iatistandard.org/standard/documentation/1.02/contact-info,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info
http://iatistandard.org/standard/documentation/1.0/contact-info,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info
http://iatistandard.org/standard/documentation/1.02/organisation,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/organisation
http://iatistandard.org/standard/documentation/1.0/organisation,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/organisation
http://iatistandard.org/standard/documentation/1.02/mailing-address,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/mailing-address
http://iatistandard.org/standard/documentation/1.0/mailing-address,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/mailing-address
http://iatistandard.org/standard/documentation/1.02/email,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/email
http://iatistandard.org/standard/documentation/1.0/email,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/email
http://iatistandard.org/standard/documentation/1.02/telephone,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/telephone
http://iatistandard.org/standard/documentation/1.02/person-name,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/person-name
http://iatistandard.org/standard/documentation/1.0/person-name,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/contact-info/person-name
http://iatistandard.org/standard/documentation/1.02/default-finance-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/default-finance-type
http://iatistandard.org/standard/documentation/1.0/default-finance-type,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/default-finance-type
